id,name,short_description,full_description,topic,languages,prohibited_content,categories
5bb76e7f02530563670824fc,lesbiab.space,A Mastodon instance by and for lesbians 💜,"lesbiab.space is an instance by and for lesbians. As a consequence, a few rules are to be observed:

* Not be a man
* As little public display of heterosexuality as possible
* Not be transphobic

Also, a few general guidelines are to be observe to improve the common experience:

* Don't post illegal content according to French law (the server is located in France)
* No racism, no sexism, no homophobia, no transphobia, no classism, no validism, …
* Use CWs for nudity/porn, recreational drugs/alcohol, food, violence, … Use your common sense
* Creations of bots on this instance must be restrained. Contact the admin first if you'd like to create one here
* No spam, harassment, …

If any of this rules and guidelines are ignored, admins will get in contact or take actions immediately depending on what has been done.

Otherwise enjoy 💜",None,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising']",['lgbt']
5bc64c2e0ab1ac7a521802e0,the.goofs.space,Generalistic instance that is art friendly.,"This is kind of a generalistic instance, with focus on good vibes I hope. It has been named after a tv show I used to watch :) 
Not interested in being a relay for politic news or things like that. Goofy people are welcome, as well as all kind of arts and tech talk, etc. On this instance, exif informations are not stripped down from your images (in case you have set copyright information).
Applications for registration are reviewed and answered within 24h, just be sure to read both guidelines and tos.",Arts and tech,"['en', 'fr']","['pornography_nocw', 'spam', 'spoilers_nocw']","['art', 'tech']"
5bca8d0c0ab1ac7a521802f0,mastodon.lubar.me,Ben Lubar's Mastodon Instance,A mastodon instance run for and by Ben Lubar.,"Dwarf Fortress, Guild Wars 2, lojban, Go, and markov bots",['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']","['games', 'tech']"
5bcc1b690ab1ac7a521802f6,is.nota.live,gay communist nerds,an instance mostly focused around lgbtq+ and radical leftism,"""are you a boy or a girl?"", ""im dead!""",['en'],"['nudity_nocw', 'pornography_nocw', 'spam', 'advertising', 'spoilers_nocw']","['activism', 'lgbt']"
5bce0aba0ab1ac7a521802fa,toot.wales,Explore the Fediverse from the comfort of beautiful Wales!,"Croeso! Tŵt is your independent social network with a Welsh twist. We are a community-run non-profit; your data is yours, your profile is yours. We do not sell your data and we do not accept paid advertising. All are welcome, so please join and start tooting!

Learn more from our blog at https://blogs.toot.wales/toot/",None,"['en', 'cy']","['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising']",[]
5bd2c0fd0ab1ac7a52180302,toot.site,New general instance with a catchy name.,"General and moderated instance. Although the main language is English, we accept every single language and country.

All opinions are welcome, but hate speech, illegal content and advertisement are prohibited. Users who don't respect rules will be silenced or suspended, depending on the violation severity. We don’t block instances unless they severely and/or constantly break our rules or cause inconveniences for our users.
",None,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'advertising']",[]
5bd5d1820ab1ac7a5218030a,gameliberty.club,Game Liberty is a mainly gaming/nerd instance for people who value free speech.,"Game Liberty is a mainly gaming/nerd instance for people who value free speech and free expression, however everyone and every topic is welcome here.
We have minimal rules regulating behavior, speech and expression.",None,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam']",['games']
5bda3f790ab1ac7a52180320,chomp.life,"A shark 🦈 centred instance. Fish, coral, softposting uwu (but open to all, both furry and not)","Whether a trout and you shout, a bass with sass, or a heckin' guppy puppy (shark; ""shek""), the instance is open to all who rawr, squeak, chitter, murr, and scream. Fish and non-fish are free to join, but watch out: there may be splashes every now and then 🦈 💦

The instance is not confined to ""NSFW"" posts, but your age must match that of 18 Earth years (using the Gregorian calendar) to partake in this aquatic shitpost lighthouse. It's for the safety of the administration, as well as the users.

aaaaaAAAAAAnd please be sure to thrust your eyeballs onto our Code of Conduct. It's not terribly dull, but it's advisable. Basically, don't be a hecko*!!! Be good to everyone. 🦈🌸

*Read the CoC if you need specific definitions of what is and is not a hecko pls

'Sea' you soon!

aaaaaa uwu✨","🦈 SHARKS 🦈 -- but tbh furries. and [wholesome] memes, LGBTQIA+ stuff, friendliness, cooperation uwu Come be a big bag of gays with us.",['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']","['furry', 'lgbt']"
5bdf94f30ab1ac7a52180338,melb.social,"Melbourne Social is a small Mastodon instance for users from/interested in/living in Melbourne, Australia 📍", ,"Melbourne, Coffee, Tech (not limited to)",['en'],"['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']","['books', 'humor', 'journalism', 'tech']"
5be30f4e0ab1ac7a52180346,organicdesign.pub,Mastodon instance for the Organic Design team.,Mastodon instance for the Organic Design team and people related to the project.,None,['en'],"['pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising']","['activism', 'tech']"
5bea1f128c71f85048896ef0,pawbs.club,"smol furry server, currently invite-only","A small mastodon server for me and my friends. May expand later, if I can keep this up with what I have.",None,['en'],"['illegalContentLinks', 'spam']",['furry']
5bea5fc88c71f85048896ef2,snouts.online,"a friendly, furry, generally leftist lgbtq+ instance","snouts.online is a friendly, furry-oriented, lgbtq+, generally leftist, 18+ sex-positive community. you don't need a snout to join, but it's recommended!

snouts.online runs on mastodon, the open-source social network technology. our instance is federated with most of the wider fediverse, so you don't have to have an account here to interact with us!","furry, lgbtq+",['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']","['furry', 'lgbt']"
5beafd498c71f85048896ef6,social.seattle.wa.us,"An instance for Seattlites. Is that a thing that the fediverse really needed? I dunno, let's find out.","An instance for Seattlites. Is that a thing that the fediverse really needed? I dunno, let's find out. ",None,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",[]
5bec73518c71f85048896efe,nitech.online,A private instance for tech folks in Northern Ireland,"nitech.online is a private instance created for tech-minded people in, or associated with, Northern Ireland. It was born out of a discussion on the NI Tech community Slack team. Because this instance is private you will need to be invited by an existing member.",Technology,['en'],"['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam']",['tech']
5bf80e27141c6828ecc15492,tentacle.social,An invite only instance aimed to giving artists who like to draw naughty things a place to get into the fediverse.,Born out of the tumblr purge of 2018. An invite only instance aimed to giving artists who like to draw naughty things and models who do naughty things a place to share their interests. Artists and models welcome. Fans maybe in the future. Reach out to @johntaro@tentacle.social for an invite. The name is born out of a silly interactive story the admin tried to make a few years ago. ,"Artists posting their art, Models doing their thing.",['en'],"['illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",['adult']
5bfd06bb141c6828ecc1549e,comicscamp.club,A friendly home in the Fediverse for creators and lovers of comics and narrative art of all sorts.,"ComicsCamp.Club aims to be a friendly and peaceful home in the Fediverse for all manner of comics and narrative art creators and lovers, whether you're a professional or a fan. It's a place aiming to be as inclusive and supportive as possible of people from varying faiths, sexualities, genders, and backgrounds, and its Code of Conduct will be strictly enforced. Registrations are closed to allow the instance to grow organically through word of mouth, and to keep the community as safe and fun as possible. Invitations are available from @CampCounselor or from any ComicsCamp.Club user.",comics,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising']","['art', 'books']"
5c04194300980f7134f875e4,libretooth.gr,A small part of the fediverse,"This is a Mastodon instance run by LibreOps, a group of hackers who contribute in (re-)decentralizing the net.",None,"['en', 'el']",[],[]
5c0577f300980f7134f875ee,mastodon.radio,An instance for the amateur (ham) radio community. ,"Mastodon.radio is a community owned and funded mastodon instance for the amateur (ham) radio community around the world.

There isn't much else to say!",Amateur radio,['en'],"['illegalContentLinks', 'spam', 'advertising']",['tech']
5c067aff00980f7134f875fa,notbird.site,"Largely dedicated to queer makers (but not limited to!). Strong emphasis on acceptance of LGBT identities, sex-work, body-positivity and anti-fascism.","We are not birdsite.

Largely dedicated to queer makers (but not limited to!), whether you be a hardware/software developer, artist or writer. Strong emphasis on acceptance of LGBT identities, sex-work, body-positivity and anti-fascism (because oddly, in this day and age, it needs stating).

As long as you abide by our rules, anyone is welcome!",None,['en'],"['nudity_nocw', 'pornography_nocw', 'spam']",[]
5c06f904931b0c6e734d9ab6,thezone.zone,An instance for all your TAZ tweeting!,An instance for all your TAZ tweeting!,The Adventure Zone,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising']",['lgbt']
5c0860f6931b0c6e734d9ae0,fandom.ink,"fandom.ink is designed for fans, fandom, and fandom content creators (fanart, fanfic, fanvids, fan meta).","Inspired by the Great Tumblr Exodus of 2018, fandom.ink is designed for fans, fandom, fandom content creators (fanart, fanfic, fanvids, fan meta), or just people who think the domain name is cool or whatever. As a community, the idea is the recapture the feel of earlier fannish spaces such as pre-Strikethrough LiveJournal, as well as a meatspace fannish conventions. fandom.ink is intended to be a fun, pleasant, and harassment-free experience for everyone, regardless of gender, gender identity and expression, sexual orientation, disability, physical appearance, body size, race, or religion.",fandom,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']","['art', 'books']"
5c08702d931b0c6e734d9ae2,mastodon.triggerphra.se,"A Mastodon instance for the hypnosis community; 18+, queer-friendly, and getting very sleepy.","Triggerphrase is an 18+ Mastodon instance made to fill a gap in the hypnosis kink community's web presence; a queer-friendly place where people can share and chat about the sleepiest of kinks. Everyone is welcome, as long as you stick to the rules.",hypnosis,['en'],['illegalContentLinks'],['lgbt']
5c09e3c1931b0c6e734d9aea,sinblr.com,"Post unlimited images, videos & MP3 with 10.000 characters at your disposal! Adult content & NSFW is allowed on this Mastodon instance. ","As stated above, Sinblr intends to be a new home to all previous Tumblr users that were pushed of the site, by their new NSFW policies. We offer a place to post your photos, videos and stories, thus we have increased the default character limit of posts to 10.000 characters.

We try to be an open community that can be home to every kinkster regardless of fetish or tendency. That is why, we do not condone racial or political slurs and hate speech and mandate everyone to tag their content appropriately!","NSFW, porn, tumblr, adult, nude, humblr","['ab', 'aa', 'af', 'ak', 'sq', 'am', 'ar', 'an', 'hy', 'as', 'av', 'ay', 'az', 'bm', 'ba', 'eu', 'be', 'bn', 'bh', 'bi', 'bs', 'br', 'bg', 'my', 'km', 'ca', 'ch', 'ce', 'ny', 'zh', 'cv', 'kw', 'co', 'cr', 'hr', 'cs', 'da', 'dv', 'nl', 'dz', 'en', 'eo', 'et', 'ee', 'fo', 'fj', 'fi', 'fr', 'gl', 'lg', 'ka', 'de', 'el', 'kl', 'gn', 'gu', 'ht', 'ha', 'he', 'hz', 'hi', 'ho', 'hu', 'is', 'io', 'ig', 'id', 'ia', 'ie', 'iu', 'ik', 'ga', 'it', 'ja', 'jv', 'kn', 'kr', 'ks', 'kk', 'ki', 'ky', 'rn', 'kv', 'kg', 'ko', 'kj', 'ku', 'lo', 'la', 'lv', 'li', 'ln', 'lt', 'lb', 'mk', 'mg', 'ms', 'ml', 'mt', 'gv', 'mi', 'mr', 'mh', 'mo', 'mn', 'na', 'nv', 'ng', 'ne', 'nd', 'se', 'no', 'nn', 'oc', 'oj', 'cu', 'or', 'om', 'os', 'pi', 'pa', 'ps', 'fa', 'ff', 'pl', 'pt', 'qu', 'rm', 'ro', 'ru', 'rw', 'sm', 'sg', 'sa', 'sc', 'gd', 'sr', 'sh', 'sn', 'ii', 'sd', 'si', 'sk', 'sl', 'so', 'nr', 'st', 'es', 'su', 'sw', 'ss', 'sv', 'tl', 'ty', 'tg', 'ta', 'tt', 'te', 'th', 'bo', 'ti', 'to', 'ts', 'tn', 'tr', 'tk', 'tw', 'uk', 'ur', 'ug', 'uz', 've', 'vi', 'vo', 'wa', 'cy', 'fy', 'wo', 'xh', 'yi', 'yo', 'za', 'zu']","['illegalContentLinks', 'spam']",['adult']
5c0ae216931b0c6e734d9af2,bear.community,"bear.community is a 18+ only Mastodon instance for bears, chubbies and chasers","bear.community was born after Tumblr's decision to ban all adult content on Dec 17 18. It is meant to be a hub for bears, chubbies and chasers to publish and share adult media (nudes and porn, mostly, if I'm being honest) and interacting with each other.",adult,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam']","['adult', 'lgbt']"
5c0b153c8089c865ebe5d4cf,efdn.club,"EFDN is a small instance for anyone who wants good emotes, a server named Gregory, and good times!","Welcome to EFDN, a little instance without any real specific interest, just being another node in the Fediverse! Feel free to join! We have: 
-Good custom emojis, like Fat Pikachu, Hee Ho, Shrek Todd Howard and more! 
-Running glitch-soc, a version of Mastodon with more features, like doodles and local only posts! 
-The server is named Gregory",None,['en'],"['nudity_nocw', 'pornography_nocw', 'spam', 'advertising', 'spoilers_nocw']",[]
5c0c50d21d5d5e62e494a835,jorts.horse,"Welcome to the JORTS HORSE GANG. This instance is a haven for shitposting leftists, run by a team of queer women.","TLDR: jorts dot horse has a zero-tolerance policy for racism, antisemitism, Islamophobia, xenophobia, sexism, homophobia, transphobia, ableism, and other forms of discriminatory and bigoted conduct. You must be 18 years of age or older to access jorts dot horse. Please CW any nudity, sexually graphic, or violent imagery. Please don't harass other fediverse users. Sexual harassment is an instaban. We reserve the right to suspend your account at any time.",None,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising']",[]
5c0dd1f01d5d5e62e494a847,dobbs.town,Church of the SubGenius Members-Only MastoDobbs.,JOIN... The Church of the SubGenius at - subgenius.com - ETERNAL SALVATION OR TRIPLE YOUR MONEY BACK!,Church of the SubGenius,['en'],"['illegalContentLinks', 'spam', 'advertising']",[]
5c1b75988ed43c2ad48a57ba,kith.kitchen,"An instance focused on recipes, cooking, and anything food-related.","An instance focused on recipes, cooking, and anything food-related.",food,['en'],[],[]
5c1ca22d0c359d0f64c44297,medievalist.masto.host,A gathering place for medievalists and overlapping nerd and geek interests.,"This instance is a gathering place for medievalists, amateur and professional, including academics, re-enactors (including but not limited to the SCA), as well as for those who share any of a wide variety of interests which experience has shown us tend to overlap with the above, including, but not limited to, historical, mythological, fictional, poetical, gaming, and DIY realms.

If you just want to hang out with interesting people, that's fine, too.","medievalism, re-enactment, sca, gaming, poetry, and more",['en'],"['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",[]
5c1d693a0c359d0f64c4429d,theicon.stream,An Instance dedicated to all things video game and tech related Where the news is discussed with you instead of told to you. Post articles and videos ,"The Icon will be dedicated to all things tech and video games. We're trying to build a 24/7 streaming community that streams live to YouTube, Twitch, Instagram, and Facebook.

Besides news we’d also have original programming; web series that are related to tech, video games, science, sci-fi or education. All our programming will be streamed live (Even our prerecorded web series) which will give you a chance to interact and talk to the people that help make our shows possible. After the stream is done the shows will be archived on our Youtube and Facebook.
The website will be the home to various articles. Mostly the things we report on during our live streams but in written format.","Gaming,Tech",['en'],"['nudity_nocw', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']","['games', 'tech']"
5c1dfcaf0c359d0f64c442a3,plankton.cz,Objevujeme Mastodon,Malá instance k objevovaní Mastodon sítě.,None,"['cs', 'en']","['nudity_nocw', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",[]
5c1eb7566cdcea2f696cc974,walkers.social,"We are a group of people who share an interest in walking, hiking, camping, mountaineering and other outdoor adventuring!","Welcome to Walkers.Social. We are a group of people who share an interest in walking, trekking, hiking, bushwalking, tramping, rambling, trail running, camping, climbing, mountaineering, and other outdoor adventuring!",outdoors,['en'],"['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",['sports']
5c1fc2826d2c4817f0d6c93a,fimidi.com,"art, creativity, critical thinking, fun, travel, camping, coding, diy and your way of living 
","Hi, I’m Hagen. I run this server. Join me 😊. This instance is (hopefully) about art, creativity, critical thinking, fun, travel, camping, renovation, coding and diy. ","art, creativity, critical thinking, fun, travel, camping, coding, diy","['en', 'fr', 'de']",[],"['art', 'tech']"
5c20cdcd6d2c4817f0d6c93e,schleuss.online,"Retro Video games discussion, and anything else sane. ","This instance has a focus on retro video games and video game collector discussion. It is run by @emanuel , himself a big retro game nerd with 100+ different systems. It is also home to the @retrochecker iOS app. Please, no #NSFW and other 18+ / extremist discussion on this instance. ",Retro Video Games collector discussion,['en'],"['pornography_nocw', 'pornography_all', 'spam']","['games', 'tech']"
5c2194896d2c4817f0d6c940,puppo.space,"Dog-themed, public general furry Mastodon instance. ","Puppo Space is a general, furry-orientated instance that promotes openness and a supportive environment for people from different walks of life. Users are encouraged to engage in friendly discussions across a broad range of topics without fear of discrimination or targeted harassment of any individual or group.",None,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']","['furry', 'tech']"
5c31f0749816351bb42474d5,s.knusper-land.de,"Eine Instanz für: Technikfanatiker, Gamer, Otakus sowie Keksliebhaber.","Moin!
Hier ist an sich alles willkommen, solange es nicht die Existenz von anderen Stört.
Desweiteren könnten Themen wie: Anime, Technik, Spiele sowie Kekse häufiger vertreten sein.","Anime, Spiele, Technik sowie Kekse","['en', 'de']","['pornography_nocw', 'spam', 'advertising']","['anime', 'tech']"
5c3657d171957b044d9b9940,libertalia.world,Libertalia Mastodon instance is intended to offer an online communication tool for people looking for a social change. Creating decentralized alternat,"Libertalia Mastodon instance is intended to offer an online communication tool for people looking for a social change. Creating decentralized alternatives. 
Anarchism, art, music, cryptoanarchism, cyberpunk, cypherpunk, all tribes welcome!

La instancia Libertalia Mastodo está creada para ofrecer una herramienta de comunicación online para gente buscando un cambio social. Creando alternativas decentralizadas.
Anarquismo, arte, música, criptoanarquismo, cyberpunk, cypherpunk, todas las tribus son bienvenidas!",None,"['ca', 'en', 'es']","['nudity_nocw', 'pornography_nocw', 'spam', 'spoilers_nocw']","['activism', 'music']"
5c38e71a9756ce504f7ad1d8,mastodon.opencloud.lu,A Mastodon instance about #Infosec #Privacy #OpenSource for Luxembourg and beyond.,"Mastodon is one of the various services being setup under the banner ""OpenCloud.lu"" to show Luxembourgish (and European) private and public organisations that a Digital future not dependant on the usual corporations is possible.","Open Source, Privacy, Infosec, Security, Decentralisation, Private and Hybrid Cloud","['en', 'fr', 'it', 'lb']","['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",['tech']
5c478926049d8c7e85db33ba,muensterland.social,"Muensterland.social ist eine Mastodon-Instanz für das Münsterland und alle, die das Münsterland mögen, dorther kommen oder mal da gelebt haben.","Muensterland.social ist ein soziales Netzwerk der neuen Generation. Es funktioniert so ähnlich wie Twitter, aber man hat 500 Zeichen zur Verfügung und mehr Einstellungen für die Privatsphäre. Es funktioniert so ähnlich wie E-Mail, weil jeder seinen eigenen Server betreiben kann, trotzdem kann jeder mit jedem im Netzwerk schreiben.",local,"['en', 'de']","['nudity_all', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",[]
5c48f772049d8c7e85db33be,toot.whatever.cz,Malá Česká instance pro hraní si s mastodontem. ,"Malý Mastodon server založený kvůli badavosti vrchního. Otevřená pro všechny, jen být trochu normální :) ",None,"['cs', 'en', 'pl', 'sk']","['nudity_nocw', 'pornography_nocw', 'spam', 'spoilers_nocw']",[]
5c4cd72b049d8c7e85db33d0,theres.life,An instance for the encouragement of those who have found new life in Jesus,This is an instance dedicated to those who follow Jesus to encourage one another. We encourage lively discussion about a variety of topics.,life,"['en', 'pt']","['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'spam', 'advertising']",[]
5c57213e049d8c7e85db33e6,epic.haus,"Currently invite only. Semi-moderated instance for like-minded, diverse, open, supportive people. LGBTQIAPK+ friendly. Meet, talk, teach, explore.","Epic.haus is a semi-moderated instance for like-minded, diverse, open, supportive, people to gather. This is a place to meet, talk, teach, explore, and celebrate what makes us beautiful, wonderful, and expressive people. Here many kinds of passions are celebrated and appreciated. No trolls. No jerks. No NSFW enthusiasts. No excessive vulgarity. No snarky/judgey/otherwise obnoxious people. LGBTQIAPK+ friendly. Kindness and openness is A MUST. Carebears WELCOME.",None,['en'],"['nudity_nocw', 'pornography_nocw', 'spoilers_nocw']",[]
5c586326049d8c7e85db33e8,mastodon.cipherbliss.com,"Le réseau social plein de logiciels libre, de biens communs, de ripaille, de memes et de grand art.","pareil que la description courte mais en plus détaillé.
Le réseau social plein de logiciels libre, de biens communs, de ripaille, de memes et de grand art. Administré par Tykayn, ingénieur logiciel indépendant Cipherbliss.
Cette instance est très généraliste.","généraliste, bien communs, arts","['en', 'fr']","['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spoilers_nocw']","['art', 'humor']"
5c5ce951049d8c7e85db33f8,thicc.horse,A place for horny on main and AD accounts. Furry and LGBT friendly. 18+ please!,"+ Furry and LGBTQIA AD accounts.
+ Small Community
+ LEWD NOT RUDE
+THICC HORSES????

What more do you need?","Furry, LGBTQIA+, Lewd,",['en'],"['nudity_nocw', 'pornography_nocw', 'spam', 'advertising', 'spoilers_nocw']",['furry']
5c64513a049d8c7e85db340e,bgme.me,一个中文长毛象(Mastodon)实例。,BGME是长毛象(Mastodon)的一个中文实例。,None,"['zh', 'en']","['spam', 'advertising']",['anime']
5c695968049d8c7e85db3424,my.brick.camp,LEGO®,Mastodon instance related to the BrickCamp website and Tobias Buckdahn (an AFOL - adult fan of LEGO®).,LEGO-related stuff,"['en', 'fr', 'de']","['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam']",['art']
5c6bf912049d8c7e85db342c,ecosteader.com,"Ecosteader is a network for builders, designers, and innovators of green, eco-friendly habitats, gardens, homesteads, farms, artwork, and more. ","Ecosteader is a network for builders, designers, and innovators of ""green"" or eco-friendly habitats, gardens, homesteads, farms, artwork, and more. Discuss designing and building communities and cities with ecological sensibility.  Share ideas and inspirations with a friendly hippie environmentalist kinda vibe. Ecosteading is like homesteading, but it can be done with any quantity of land or space, and in either urban or rural environments.  ",Eco,['en'],"['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam']","['activism', 'art']"
5c74de307c88500e600d0334,masthead.social,"Journalists, muckrakers, scribes, hacks, editors, producers, writers, bloggers, vloggers, podcasters and other media makers.","Journalists, muckrakers, scribes, hacks, editors, producers, writers, bloggers, vloggers, podcasters and other media makers.",Media & Journalism,['en'],"['nudity_nocw', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising']",['journalism']
5c78becd418a484c19b5b674,lor.sh,linux.org.ru community instance,Yet another mastodon instance based on linux.org.ru community but open to any topic and any kind of people.,None,"['en', 'ru']",[],['tech']
5c7c138c418a484c19b5b680,social.dev-wiki.de,"Willkommen auf der Instanz, in der das freie Internet herrscht! Keine Zensur!","Schön dich zu sehen! :)
Dies ist die Mastodon Instanz von GGC-Project.de

GGC-Project steht für ein freies Internet...ohne Zensur und auch ohne Artikel 13.
Genauso übernimmt es auch diese Instanz hier. Wir stellen unseren Usern so gut wie alles frei...außer Beleidigungen die andere User verletzen!

Ob du nun Werbung für dein Projekt machst oder einfach nur diskutierst, ist deine Entscheidung. Wir sind gegen jede Art der Zensierung und genau das, sollst du hier bei uns erleben.",None,"['en', 'de']",[],[]
5c8ff364c57f6c67e90ed13c,openweb.social,"For professional developers, designers, and content creators who support an open and vibrant web free of repressive government and corporate control.","OpenWeb.social is a Mastodon instance for professional developers, designers, and content creators who support an open and vibrant web free of repressive government and corporate control.

Our code of conduct is pretty straightforward. Don't be a jerk. Don't make fun of people. Don't make other folks feel bad about themselves. Generally, just be polite when talking with other people! I think that covers roughly 99% of the usual garbage that arises online (hate speech, bigotry, Nazism, trolling, etc.).

One more thing: I'm about as pro free speech as they come, but if you start espousing militant political propoganda and I catch wind of it annoying others, I will have to ask you to stop or to leave.

Thanks for helping make OpenWeb.social an awesome instance, and feel free to ping me if you have any questions! –@jared",None,['en'],"['nudity_nocw', 'pornography_nocw', 'spam']","['journalism', 'tech']"
5c985668a092700da732d90e,m.rthome.me,rtHome Socials,rtHome Socials for rtHome App. ,None,['en'],[],['tech']
5c9a29b2a092700da732d914,social.privacytools.io,privacytools.io - encryption against global mass surveillance,You are being watched. Private and state-sponsored organizations are monitoring and recording your online activities. privacytools.io provides knowledge and tools to protect your privacy against global mass surveillance.,privacy,['en'],"['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",['tech']
5c9d4aa41a6b052b7e8d102d,mas.to,"This is a generalist, predominantly English-speaking instance.","This is a generalist, predominantly English-speaking Mastodon instance.

We're enthusiastic about Mastodon, and want to make this instance special. We've settled on a nice, short domain name, keep up-to-date with the latest Mastodon updates and features and want to make an easygoing and fun place to interact with other Mastodon users.",None,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam']",[]
5ca33a641a6b052b7e8d1045,social.shaun.net,This is a personal Mastodon instance operated by Shaun Ewing.,This is a personal Mastodon instance operated by Shaun Ewing. It is currently invite only.,None,['en'],[],[]
5cb621b4d8bf0e50d9f5969e,mstdn.myifn.de,"Instanz von myifn.de. Hier soll es jedem ermöglicht werden, dem Fediverse zu joinen. // Instance of myifn.de. Here it should be possible for everyone ","Instanz von myifn.de. Hier soll es jedem ermöglicht werden, dem Fediverse zu joinen. Der Server wird in Deutschland gehostet und unterliegt somit dem Deutschen Datenschutz und Recht. // Instance of myifn.de. Here it should be possible for everyone to join the Fediverse. The server is hosted in Germany and is therefore subject to German data protection and law.",None,"['en', 'de']","['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising']",[]
5cb74534d8bf0e50d9f596a2,mograph.social,"a Mastodon server for the motion design community. VFX artists, 3D artists, animators, designers and illustrators with an interest in moving images","mograph.social is a Mastodon server for the motion design community. VFX artists, 3D artists, animators, designers and illustrators with an interest in moving images are all welcome.","Motion Graphics, VFX, Animation, 3D art, Illustration, Design",['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']","['art', 'tech']"
5cbda391d8bf0e50d9f596ac,glasgow.social,"For communities based in Glasgow, Scotland",Primarily for Glasgow based users (though open to all) to make connections and form communities.,None,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",[]
5cc251c0dfc53275389af7ea,tinyfed.com,A general purpose instance supported by ethical untargeted ads.,"This is a general purpose Mastodon instance supported by ethical untargeted ads. Almost all of the fediverse is ad free. This is great! But services like duckduckgo have shown that ethical, untargeted ads that are friendly to the user can be a great way to help a service grow and flourish while respecting users. tinyfed.com hopes to bring that same pro-user but also pro-growth mindset to the fediverse. This goes against the values of many in the fediverse, and differing opinions on this approach are welcome. The beauty is... we federate! Feel free to choose any other service or instance that is more to your liking, and federate with tinyfed... or not! The beauty is... the choice is yours :)",None,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam']",[]
5cca98f3804df76a2bc5511a,dajiaweibo.com,一个海内外华人的自由言论社区。,"这是一个自由的华语微博社区，一个畅所欲言、激烈争论和尽情分享的世界......
我们欢迎一切尊重他人，乐于交流的朋友，无论您来自何方，什么肤色，信仰为何......
说您想说的一切话题，聊一聊时尚、生活、美食、电影或者政治......
这里从不因为观点不同而删帖封号，不过为了保持社区的空气清新，会始终有人打扫卫生......",大家微博,"['zh', 'en']",[],[]
